"time","PI.I.y","inertia1.phi","spring.phi_rel","spring.w_rel","inertia2.w","integrator.y"
2.056,-0.10000391719304078,1.0560003916651448,9.999778799388978e-4,1.9340875083579338e-7,0.9999932642304085,1.000000000149998
2.064,-0.10000339555771035,1.0640003395028117,9.999794959987623e-4,2.012532425228749e-7,0.999994038778329,1.000000000149998
2.070796327151994,-0.10000297723600107,1.0707966248236542,9.999806416020466e-4,2.11349345841631e-7,0.9999946460647541,1.000000000149998
2.070796327151994,-0.10000297723600107,1.0707966248236542,9.999806416020466e-4,2.11349345841631e-7,0.9999946460647541,1.000000000149998
2.072,-0.10000985968662837,1.0720002614906476,0.001000009890455044,6.549568093655312e-5,0.9999932461118709,0.9987963273019923
2.08,-0.10033866402569659,1.0799915125438049,0.0010075496211829258,0.0020428583298075314,0.9995196690712187,0.9907963273019929
2.088,-0.10104791712875313,1.0879568084725277,0.0010317473734312499,0.003823673825099919,0.997571798829369,0.9827963273019928
2.096,-0.10207699202319714,1.0958900865803882,0.0010656252490185935,0.004471690230947138,0.993947534360646,0.9747963273019928
2.104,-0.10325813427882322,1.1037866974765433,0.001101054488468965,0.004199580861091417,0.9888373662953744,0.9667963273019925
2.112,-0.10255988073993122,1.1116470832838807,0.001127725989921061,0.0023194764676419126,0.9828773448346901,0.9587963273019934
2.12,-0.10027755771713508,1.1194752947250104,0.0011386590648696914,5.542796559825341e-4,0.9769556141401428,0.9507963273019936
2.128,-0.09752242053840181,1.1272677722960025,0.0011391929691278839,-2.621521081552554e-4,0.9713501385288729,0.9427963273019938
2.136,-0.09483810222557713,1.1350198427864224,0.0011363375032524261,-3.725366938304563e-4,0.965980010104047,0.9347963273019947
2.144,-0.09233395380851865,1.142728947755306,0.0011339303181739117,-2.1412082940215814e-4,0.960699482079563,0.9267963273019953
2.152,-0.08994358881547061,1.1503944714414762,0.0011328950570114592,-5.582532860218465e-5,0.9554189139141158,0.918796327301996
2.16,-0.08758509813932756,1.1580166976917183,0.0011328059502687265,2.087077956036295e-5,0.9501111459362569,0.910796327301996
2.168,-0.08521667186449267,1.1655960316729683,0.0011330552461521625,3.343255953514001e-5,0.9447819999214941,0.902796327301996
2.176,-0.08282928165778257,1.1731327140159316,0.0011332820002849819,1.9216964273241127e-5,0.939443928119636,0.894796327301996
2.184,-0.08042895969360446,1.1806268217130294,0.0011333707242682436,4.856855815437349e-6,0.9341058080819404,0.886796327301996
2.192,-0.07802569794674458,1.1880783190955106,0.0011333749201226416,-1.4336079734712406e-6,0.9287703779223654,0.878796327301996
2.2,-0.07562350856695077,1.1954871649665417,0.0011333563831724353,-2.405204279323905e-6,0.9234367207252457,0.870796327301996
2.208,-0.07322255538452489,1.2028533429127446,0.0011333397334478432,-1.5397428521142045e-6,0.9181036758799603,0.862796327301996
2.216,-0.07082244312491852,1.2101768490063813,0.0011333308625335959,-4.132678279198601e-7,0.9127707180382133,0.854796327301996
2.224,-0.06842272223616372,1.2174576839096436,0.0011333287759292046,3.591902313360516e-7,0.9074376421909172,0.8467963273019959
2.232,-0.06602301572364903,1.2246958491312834,0.0011333312055486708,4.793922329451351e-7,0.9021043489247849,0.8387963273019959
2.24,-0.06362313815330706,1.2318913473828341,0.001133334081076673,2.48188281444443e-7,0.8967709385234003,0.8307963273019959
2.248,-0.06122310457383563,1.2390441798762362,0.0011333355969092322,-3.7701777362675004e-8,0.8914375098933507,0.8227963273019959
2.256,-0.05882298401500467,1.246154346879748,0.0011333353553912135,-2.0357998378007493e-7,0.8861041212672778,0.8147963273019964
2.264,-0.05642286135976601,1.2532218479004618,0.0011333340943251407,-2.1896927641737046e-7,0.880770782804186,0.8067963273019962
2.272,-0.054022771377174726,1.2602466822090204,0.0011333328992837045,-1.897292525364417e-7,0.8754374592175409,0.7987963273019962
2.28,-0.0516227543152494,1.2672288494707658,0.00113333227046385,-1.2415267386837055e-7,0.8701041477430808,0.7907963273019961
2.288,-0.049222764270791156,1.2741683500164032,0.001133331719956719,-2.4877960595810807e-8,0.8647708475013312,0.7827963273019961
2.296,-0.04682283496899639,1.281065183454605,0.001133331831800384,7.626199710921665e-8,0.8594375478813223,0.774796327301996
2.304,-0.04442289392281882,1.2879193501279176,0.0011333320910365643,1.3573048608672156e-7,0.8541042343708248,0.766796327301996
2.312,-0.04202294515440111,1.29473084989683,0.0011333327071276346,1.2871422290573806e-7,0.8487708986987409,0.758796327301996
2.32,-0.03962298048407871,1.301499683016451,0.0011333332970531688,9.909108797780793e-8,0.8434375554910314,0.7507963273019959
2.328,-0.03722298627361886,1.3082258495700751,0.0011333337356406485,4.2886029810007526e-8,0.8381042034226798,0.7427963273019959
2.336,-0.034822974156614915,1.3149093495800632,0.0011333339896315623,-1.5480510185387935e-8,0.8327708506338334,0.7347963273019957
2.344,-0.03242295262700539,1.3215501830953051,0.00113333398588507,-5.0839695746194525e-8,0.8274375055141049,0.7267963273019957
2.352,-0.030022923552996933,1.3281483500712166,0.0011333337911796093,-7.011037725861732e-8,0.8221041657572106,0.7187963273019955
2.36,-0.02762289779905494,1.3347038503684048,0.0011333336145822963,-8.656555451204533e-8,0.8167708269388175,0.7107963273019955
2.368,-0.02522287903206255,1.3412166840027837,0.0011333334322531333,-9.050509874745403e-8,0.8114374922923019,0.7027963273019955
2.376,-0.02282287331411888,1.3476868509385862,0.0011333332978591,-7.987389349927289e-8,0.8061041625027026,0.6947963273019955
2.384,-0.020422881142739338,1.3541143511636138,0.0011333332295779294,-5.657403787981058e-8,0.8007708369359867,0.6867963273019952
2.392,-0.018022878506107818,1.3604991847694938,0.0011333330892741888,-3.993727446998863e-8,0.7954375091482402,0.6787963273019952
2.4,-0.015622880769600755,1.3668413516810483,0.0011333329899483704,-2.1292524780378692e-8,0.7901041820298226,0.6707963273019952
2.408,-0.013222888533398014,1.3731408518856454,0.001133332950432971,-2.468878838274421e-9,0.7847708549710372,0.6627963273019952
2.416,-0.010822902397679465,1.379397685370654,0.0011333329895604866,1.4704573329030487e-8,0.7794375273621876,0.6547963273019952
2.424,-0.00842291243287074,1.385611852200847,0.0011333330117402423,2.8081796916274943e-8,0.7741041984879283,0.646796327301995
2.432,-0.0060229207246772,1.3917833523526728,0.0011333330519474214,3.5878416094170376e-8,0.7687708677534677,0.638796327301995
2.44,-0.003622927681370298,1.3979121858149106,0.0011333331269291196,3.625956440878898e-8,0.7634375345471834,0.630796327301995
2.448,-0.0012229324134633843,1.4039983525858797,0.0011333332393301456,2.7351312987134663e-8,0.7581041982444329,0.622796327301995
2.456,0.0011770633643814943,1.410041852686101,0.0011333333579069621,1.667041310432669e-8,0.7527708613507994,0.6147963273019951
2.464,0.0035770580261296216,1.4160426861353401,0.0011333334525693575,1.1414021992144372e-8,0.7474375262653356,0.6067963273019951
2.472,0.005977053553933097,1.4220008529226007,0.0011333335401812316,5.768008758168037e-9,0.7421041910499978,0.5987963273019951
2.48,0.008377050149416181,1.4279163530520658,0.0011333336144360925,3.3890797510218886e-10,0.7367708559069641,0.590796327301995
2.488,0.010777048014203152,1.4337891865279198,0.001133333669027449,-4.266745784348657e-9,0.7314375210384128,0.582796327301995
2.496,0.013177047349918269,1.4396193533543458,0.0011333336976488086,-7.442417947480006e-9,0.7261041866465218,0.574796327301995
2.504,0.015577048358185804,1.4454068535355273,0.0011333336939936792,-8.581573941587351e-9,0.7207708529334697,0.566796327301995
2.512,0.017977051240630027,1.451151687075648,0.00113333365175557,-7.077679193966176e-9,0.7154375201014344,0.558796327301995
2.52,0.0203770561988752,1.4568538539788916,0.0011333335646279885,-2.3241991319119853e-9,0.710104188352594,0.550796327301995
2.528,0.022777058614046507,1.462513354171831,0.0011333335428420858,-3.1133090469887313e-9,0.704770854756224,0.5427963273019951
2.536,0.02517706044661316,1.4681301876869672,0.0011333335375705367,-5.409187748304613e-9,0.6994375206575977,0.5347963273019951
2.544,0.02757706252541389,1.4737043545385826,0.0011333335273436683,-7.382396794147615e-9,0.694104186666528,0.5267963273019951
2.552,0.02997706478337179,1.479235854726534,0.0011333335123509564,-8.95029849152551e-9,0.6887708528105607,0.5187963273019951
2.56,0.03237706715340994,1.4847246882506793,0.0011333334927818757,-1.0030255147446062e-8,0.6834375191172418,0.5107963273019951
2.568,0.03477706956845143,1.4901708551108759,0.0011333334688259007,-1.0539629068917045e-8,0.6781041856141171,0.5027963273019951
2.576,0.037177071961419374,1.495574355306981,0.0011333334406725068,-1.0395782562946229e-8,0.6727708523287327,0.494796327301995
2.584,0.03957707426523683,1.500935188838852,0.0011333334085111692,-9.516077936541381e-9,0.6674375192886343,0.486796327301995
2.592,0.04197707640774762,1.5062533557052873,0.0011333333743088288,-8.065909778849943e-9,0.6621041864386903,0.47879632730199506
2.6,0.044377078283522976,1.511528855898144,0.001133333351676056,-7.83545477452417e-9,0.6567708531821754,0.47079632730199505
2.608,0.0467770798534828,1.5167616894231195,0.0011333333310049474,-7.374923636273376e-9,0.6514375200023524,0.46279632730199505
2.616,0.04917708104897797,1.5219518562797436,0.0011333333130351592,-6.678452452013748e-9,0.6461041869011762,0.45479632730199504
2.624,0.051577081801359406,1.5270993564675455,0.0011333332985063486,-5.74017730966148e-9,0.6407708538806013,0.44679632730199503
2.632,0.05397708204197801,1.5322041899860543,0.0011333332881581718,-4.554234297132762e-9,0.6354375209425822,0.438796327301995
2.64,0.05637708170218466,1.5372663568348008,0.001133333282730286,-3.114759502343785e-9,0.630104188089074,0.430796327301995
2.648,0.058777080713330265,1.5422858570133136,0.0011333332829623476,-1.41588901321074e-9,0.6247708553220307,0.422796327301995
2.656,0.061177079006765736,1.5472626905211218,0.0011333332895940135,5.48241082350183e-10,0.6194375226434075,0.414796327301995
2.664,0.0635770775343214,1.5521968573635454,0.001133333294203816,2.414738787631019e-9,0.61410418993224,0.4067963273019951
2.672,0.06597707711693804,1.5570883575451597,0.00113333328954532,3.868009816262073e-9,0.6087708570833305,0.3987963273019951
2.68,0.06837707665440845,1.5619371910596422,0.0011333332856187624,5.286677300234554e-9,0.6034375242228864,0.3907963273019951
2.688,0.07077707616484522,1.5667433579070151,0.0011333332823849156,6.645253332858926e-9,0.5981041913424118,0.3827963273019951
2.696,0.07317707566636096,1.5715068580872997,0.001133333279804554,7.91825000744566e-9,0.5927708584334107,0.3747963273019951
2.704,0.07557707517706821,1.5762276916005178,0.0011333332778384496,9.08017941730522e-9,0.5874375254873871,0.3667963273019951
2.712,0.07797707471507963,1.5809058584466913,0.0011333332764473759,1.0105553655748074e-8,0.5821041924958453,0.35879632730199507
2.72,0.08037707429850778,1.5855413586258416,0.0011333332755921065,1.0968884816084693e-8,0.576770859450289,0.35079632730199506
2.728,0.08277707394546524,1.5901341921379903,0.001133333275233414,1.1644684991625536e-8,0.5714375263422226,0.34279632730199505
2.736,0.08517707367406464,1.5946843589831596,0.0011333332753320719,1.2107466275681077e-8,0.5661041931631496,0.33479632730199504
2.744,0.08757707350241858,1.599191859161371,0.0011333332758488531,1.2331740761561781e-8,0.5607708599045745,0.32679632730199504
2.752,0.08997707344863948,1.6036566926726459,0.0011333332767445312,1.2292020542578123e-8,0.5554375265580014,0.3187963273019955
2.76,0.09237707353084024,1.6080788595170066,0.0011333332779798787,1.1962817712040572e-8,0.5501041931149339,0.31079632730199547
2.768,0.09477707376713329,1.6124583596944744,0.0011333332795156693,1.1318644363259585e-8,0.5447708595668762,0.30279632730199546
2.776,0.09717707417563122,1.616795193205071,0.001133333281312676,1.0334012589545634e-8,0.5394375259053323,0.29479632730199545
2.784,0.09957707477444667,1.6210893600488185,0.0011333332833316722,8.983434484209181e-9,0.5341041921218065,0.28679632730199545
2.792,0.10197707558169221,1.6253408602257386,0.0011333332855334305,7.241422140560698e-9,0.5287708582078025,0.27879632730199544
2.8,0.10437707654957372,1.6295496937358123,0.0011333332879021384,5.192857973461714e-9,0.5234375241916145,0.27079632730199554
2.808,0.10677707640266382,1.633715860578268,0.001133333290858112,4.978476042301165e-9,0.5181041907868205,0.26279632730199554
2.816,0.10917707625399552,1.6378393607537993,0.0011333332939731434,4.7391841080703416e-9,0.5127708573737233,0.25479632730199553
2.824,0.11157707610465567,1.6419201942624175,0.001133333297214054,4.478006316665427e-9,0.5074375239533307,0.24679632730199555
2.832,0.11397707595573113,1.6459583611041333,0.0011333333005476647,4.1979668139826064e-9,0.5021041905266509,0.23879632730199557
2.84,0.11637707580830883,1.6499538612789588,0.0011333333039407992,3.902089745918062e-9,0.49677085709469193,0.23079632730199554
2.848,0.11877707566347558,1.6539066947869039,0.0011333333073602772,3.5933992583679793e-9,0.49143752365846183,0.22279632730199553
2.856,0.12117707552231831,1.6578168616279814,0.001133333310772922,3.2749194972285437e-9,0.4861041902189686,0.21479632730199552
2.864,0.12357707538592388,1.6616843618022017,0.0011333333141455542,2.9496746083959383e-9,0.48077085677722037,0.20679632730199551
2.872,0.12597707525537916,1.6655091953095762,0.001133333317444996,2.6206887377663457e-9,0.4754375233342251,0.1987963273019955
2.88,0.12837707513177102,1.6692913621501166,0.0011333333206380689,2.2909860312359527e-9,0.4701041898909909,0.1907963273019955
2.888,0.1307770750161864,1.673030862323834,0.001133333323691595,1.963590634700941e-9,0.4647708564485258,0.1827963273019955
2.896,0.1331770749097121,1.676727695830739,0.0011333333265723953,1.6415266940574977e-9,0.45943752300783786,0.17479632730199549
2.904,0.13557707481343503,1.6803818626708436,0.0011333333292472922,1.3278183552018047e-9,0.4541041895699351,0.16679632730199548
2.912,0.13797707472844206,1.6839933628441592,0.0011333333316831075,1.0254897640300464e-9,0.4487708561358255,0.15879632730199547
2.92,0.14037707465582006,1.6875621963506966,0.0011333333338466626,7.37565066438408e-10,0.4434375227065173,0.15079632730199546
2.928,0.14277707459665592,1.691088363190467,0.001133333335704779,4.670684083230725e-10,0.4381041892830184,0.14279632730199546
2.936,0.14517707455203654,1.694571863363482,0.0011333333372242787,2.1702393558022485e-10,0.43277085586633696,0.13479632730199545
2.944,0.1475770744727944,1.6980126968703364,0.0011333333398023102,-1.0892314255617305e-10,0.4274375224243545,0.12679632730199528
2.952,0.14997707437459787,1.7014108637108718,0.001133333342990677,-4.789132386180131e-10,0.42210418896769114,0.11879632730199527
2.96,0.15237707428076117,1.7047663638848425,0.0011333333461235775,-8.459676347476587e-10,0.4167708555120064,0.11079632730199526
2.968,0.15477707419166523,1.7080791973922662,0.0011333333491879204,-1.2084578562880208e-9,0.41143752205784306,0.10279632730199526
2.976,0.15717707410769133,1.7113493642331636,0.0011333333521706156,-1.5647554285820106e-9,0.4061041886057438,0.09479632730199525
2.984,0.15957707402922044,1.714576864407554,0.0011333333550585718,-1.9132318769725393e-9,0.40077085515625177,0.08679632730199521
2.992,0.16197707395663385,1.7177616979154566,0.001133333357838698,-2.252258726802518e-9,0.3954375217099095,0.07879632730199523
3,0.16437707389031242,1.7209038647568913,0.001133333360497904,-2.580207503414857e-9,0.3901041882672599,0.07079632730199523
3.008,0.16677707383063747,1.7240033649318767,0.0011333333630230977,-2.895449732152468e-9,0.38477085482884593,0.06279632730199522
3.016,0.16917707377798996,1.7270601984404337,0.0011333333654011896,-3.1963569383582623e-9,0.37943752139521014,0.05479632730199521
3.024,0.1715770737327511,1.7300743652825805,0.0011333333676190882,-3.4813006473751505e-9,0.3741041879668956,0.046796327301995205
3.032,0.17397707369530196,1.7330458654583367,0.0011333333696637025,-3.748652384546044e-9,0.3687708545444451,0.0387963273019952
3.04,0.17637707366602365,1.7359746989677225,0.001133333371521942,-3.996783675213853e-9,0.3634375211284013,0.030796327301995195
3.048,0.17877707364529724,1.7388608658107572,0.0011333333731807155,-4.224066044721489e-9,0.35810418771930724,0.022796327301995187
3.056,0.1811770736335039,1.7417043659874596,0.0011333333746269322,-4.428871018411864e-9,0.35277085431770555,0.014796327301995182
3.064,0.1835770736310247,1.7445051994978498,0.0011333333758475014,-4.609570121627888e-9,0.3474375209241393,0.006796327301995202
3.0707963272520318,0.18561597181212994,1.7468511019101483,0.0011333333766973804,-4.742927884280969e-9,0.3429066360449989,4.9963454704035784e-11
3.0707963272520318,0.18561597181212994,1.7468511019101483,0.0011333333766973804,-4.742927884280969e-9,0.3429066360449989,4.9963454704035784e-11
3.072,0.18591488953570995,1.747263366337416,0.0011333333710527632,-4.628092476230108e-9,0.34210418758463174,4.9963454704035784e-11
3.08,0.18551011751238447,1.7499788665366511,0.0011333333410040215,-2.6841029628517492e-9,0.3367708548992955,4.9963454704035784e-11
3.088,0.18268449687506652,1.7526517000583897,0.001133333327991599,-7.12652196918451e-10,0.33143752222311196,4.9963454704035784e-11
3.096,0.1787715204445563,1.755281866905518,0.0011333333268348377,2.476786581306446e-10,0.32610418920988893,4.9963454704035784e-11
3.104,0.1743697476531017,1.7578693670832295,0.001133333329831367,4.087666818805983e-10,0.3207708559302513,4.9963454704035784e-11
3.112,0.16974800883411817,1.7604142005944303,0.0011333333325420601,2.474292326810822e-10,0.31543752254313845,4.9963454704035784e-11
3.12,0.1650291832753384,1.7629163674400035,0.0011333333337495812,7.089601086863196e-11,0.3101041891509604,4.9963454704035784e-11
3.128,0.16026553123160814,1.7653758676196154,0.0011333333338692504,-1.4404706407849672e-11,0.3047708557891933,4.9963454704035784e-11
3.136,0.1554813621107516,1.7677927011327834,0.001133333333639157,-3.028616391672475e-11,0.29943752245056604,4.9963454704035784e-11
3.144,0.150688010259363,1.7701668679791989,0.001133333333453621,-2.3878373398720714e-11,0.2941041891193687,4.9963454704035784e-11
3.152,0.14589119641346648,1.7724983681588782,0.0011333333333648826,-1.4104475933972698e-11,0.28877085578929335,4.9963454704035784e-11
3.16,0.1410926143820765,1.7747872016719042,0.0011333333333200047,-4.8576690867976515e-12,0.28343752245904236,4.9963454704035784e-11
3.168,0.13629325583633917,1.7770333685182733,0.0011333333333022626,7.336538034517667e-13,0.27810418912757284,4.9963454704035784e-11
3.176,0.13149360224588116,1.7792368686979725,0.0011333333333035684,2.6787529347682737e-12,0.27277085579488786,4.9963454704035784e-11
3.184,0.12669377698353693,1.7813977022109895,0.001133333333316453,2.257286030841847e-12,0.2674375224614141,4.9963454704035784e-11
3.192,0.1218938229205503,1.7835158690573338,0.001133333333331169,8.689403355695771e-13,0.2621041891276182,4.9963454704035784e-11
3.2,0.11709379338068919,1.785591369237022,0.0011333333333384372,-2.558562337008656e-13,0.2567708557939099,4.9963454704035784e-11
3.208,0.11229374241146928,1.7876242027500457,0.0011333333333408047,-1.0467110548994943e-12,0.25143752246031303,4.9963454704035784e-11
3.216,0.10749372145756711,1.7896143695964006,0.001133333333338924,-1.2423946104042127e-12,0.24610418912691454,4.9963454704035784e-11
3.224,0.10269370292007045,1.7915618697760898,0.001133333333334581,-1.1304989182365895e-12,0.24077085579361845,4.9963454704035784e-11
3.232,0.09789367018998871,1.7934667032891132,0.0011333333333304221,-1.0280100023044886e-12,0.23543752246031927,4.9963454704035784e-11
3.24,0.09309364156493177,1.79532887013547,0.001133333333327121,-8.566436503397237e-13,0.23010418912704306,4.9963454704035784e-11
3.248,0.08829362097206378,1.7971483703151612,0.0011333333333261627,-7.008415927328148e-13,0.22477085579376166,4.9963454704035784e-11
3.256,0.08349361168419021,1.7989252038281844,0.0011333333333254714,-4.727704361066669e-13,0.21943752246050457,4.9963454704035784e-11
3.264,0.07869361722451759,1.8006593706745395,0.0011333333333243354,-1.505208422616583e-13,0.21410418912727866,4.9963454704035784e-11
3.272,0.07389364159023687,1.8023508708542264,0.0011333333333246208,1.6302935299592205e-13,0.20877085579404983,4.9963454704035784e-11
3.28,0.06909368851285673,1.803999704367244,0.0011333333333267482,4.3494924859877094e-13,0.20343752246080712,4.9963454704035784e-11
3.288,0.06429372058732463,1.8056058712135963,0.0011333333333278402,7.129870124346519e-13,0.19810418912756636,4.9963454704035784e-11
3.296,0.05949374870895341,1.807169371393282,0.0011333333333288925,9.501617349551417e-13,0.1927708557943121,4.9963454704035784e-11
3.304,0.054693772400585865,1.808690204906301,0.0011333333333299882,1.1217967597067176e-12,0.18743752246103593,4.9963454704035784e-11
3.312,0.04989378876585216,1.8101683717526538,0.001133333333331017,1.207960110513466e-12,0.18210418912773133,4.9963454704035784e-11
3.32,0.045093794908382466,1.8116038719323402,0.0011333333333318678,1.1887198111994727e-12,0.17677085579439156,4.9963454704035784e-11
3.328,0.040293787931806956,1.8129967054453602,0.0011333333333324303,1.0441438855888243e-12,0.17143752246101007,4.9963454704035784e-11
3.336,0.03549376493975579,1.8143468722917142,0.0011333333333325936,7.543003575056068e-13,0.16610418912758007,4.9963454704035784e-11
3.344,0.030693748559939504,1.8156543724714012,0.0011333333333329036,5.07298555610112e-13,0.1607708557941643,4.9963454704035784e-11
3.352,0.025893750766392977,1.8169192059844204,0.0011333333333336333,4.044119807948258e-13,0.15543752246079667,4.9963454704035784e-11
3.36,0.021093752933662478,1.8181413728307725,0.0011333333333342656,2.975042689887243e-13,0.1501041891274277,4.9963454704035784e-11
3.368,0.016293755373691127,1.8193208730104586,0.0011333333333347739,1.9279371473971278e-13,0.14477085579405946,4.9963454704035784e-11
3.376,0.011493758398422059,1.8204577065234775,0.0011333333333351295,9.649861259569643e-14,0.13943752246069402,4.9963454704035784e-11
3.384,0.006693762319798402,1.82155187336983,0.0011333333333353045,1.483725710458084e-14,0.13410418912733346,4.9963454704035784e-11
3.392,0.0018937674497632824,1.8226033735495153,0.0011333333333352709,-4.5972057185728687e-14,0.12877085579397984,4.9963454704035784e-11
3.4,-0.0029062265625400745,1.823612207062534,0.001133333333335053,-8.579764649278282e-14,0.12343752246063311,4.9963454704035784e-11
3.408,-0.007706225192201997,1.8245783739088863,0.0011333333333350833,-1.5156459703733073e-13,0.11810418912727785,4.9963454704035784e-11
3.416,-0.012506224305583916,1.8255018740885718,0.0011333333333350295,-2.0195929027197152e-13,0.11277085579392772,4.9963454704035784e-11
3.424,-0.017306223899267986,1.8263827076015906,0.0011333333333348886,-2.335966753208599e-13,0.10743752246058384,4.9963454704035784e-11
3.432,-0.02210622396983636,1.827220874447943,0.0011333333333346566,-2.430917013081507e-13,0.10210418912724734,4.9963454704035784e-11
3.44,-0.02690622451387119,1.8280163746276286,0.0011333333333343302,-2.2705931735799857e-13,0.09677085579391934,4.9963454704035784e-11
3.448,-0.03170622552795464,1.8287692081406473,0.0011333333333339054,-1.8211447259455828e-13,0.09143752246060098,4.9963454704035784e-11
3.456,-0.03650622700866885,1.8294793749869995,0.0011333333333333792,-1.0487211614198463e-13,0.0861041891272934,4.9963454704035784e-11
3.464,-0.041306227816030126,1.830146875166685,0.0011333333333331292,-6.347841959405506e-14,0.08077085579397379,4.9963454704035784e-11
3.472,-0.04610622829405139,1.8307717086797037,0.0011333333333330474,-4.2042267754849886e-14,0.07543752246064761,4.9963454704035784e-11
3.48,-0.05090622884816612,1.8313538755260557,0.0011333333333329995,-1.6279265500746645e-14,0.07010418912732284,4.9963454704035784e-11
3.488,-0.055706229475294494,1.831893375705741,0.0011333333333329863,1.3671033936901246e-14,0.0647708557939996,4.9963454704035784e-11
3.496,-0.06050283859992084,1.832390211172791,0.0011333314402239172,-3.1198198875940242e-6,0.05943762285983822,4.9963454704035784e-11
3.504,-0.06505048156800618,1.8328450446211986,0.0011327591226836947,-1.6720177156714659e-4,0.054140579292182675,4.9963454704035784e-11
3.512,-0.06919804160951086,1.8332598003824516,0.0011304063270393765,-4.238045941630538e-4,0.04898882177230963,4.9963454704035784e-11
3.52,-0.07296199893046078,1.8336361962324745,0.0011260688973635513,-6.515068188459555e-4,0.04407001292220107,4.9963454704035784e-11
3.528,-0.07635955053686691,1.8339759513982243,0.001120140582445959,-8.202059059490823e-4,0.03943783980369733,4.9963454704035784e-11
3.536,-0.07941016131039273,1.8342810124493565,0.0011131000357753995,-9.307950999963892e-4,0.03512214088760046,4.9963454704035784e-11
3.544,-0.08213549770277995,1.8345535461155582,0.0011053756562467987,-9.92581183487181e-4,0.031137314245096533,4.9963454704035784e-11
3.552,-0.08455875661223708,1.834795872024474,0.0010973160173148486,-0.0010167082757491068,0.027486036038727915,4.9963454704035784e-11
3.56,-0.08670384348162548,1.8350103807109726,0.0010891842422355409,-0.0010123745829424245,0.02416292455859585,4.9963454704035784e-11
3.568,-0.08859463043416595,1.8351994594036203,0.0010811761410347493,-9.869080973754674e-4,0.021156942239976276,4.9963454704035784e-11
3.576,-0.09025447990620837,1.8353654443526208,0.0010734347886402174,-9.463344607933186e-4,0.01845288066975798,4.9963454704035784e-11
3.584,-0.09170583879607179,1.8355105802450296,0.0010660613348383776,-8.955059066975729e-4,0.016032873587583894,4.9963454704035784e-11
3.592,-0.09297003570841944,1.8356369999451723,0.0010591213125242405,-8.381076129140889e-4,0.01387734214505934,4.9963454704035784e-11
3.6,-0.09406692878504479,1.835746689254707,0.001052657388001267,-7.77150935026354e-4,0.011966292328270171,4.9963454704035784e-11
3.608,-0.09501508934245273,1.8358415053103014,0.0010466879997592295,-7.147918243197788e-4,0.01027920681553207,4.9963454704035784e-11
3.616,-0.09583157512445306,1.8359231538893377,0.0010412171320470867,-6.527060825972788e-4,0.008796009382797638,4.9963454704035784e-11
3.624,-0.09653196475296595,1.8359931928505309,0.0010362378925413156,-5.9221885374244e-4,0.007497328852748213,4.9963454704035784e-11
3.632,-0.09713046424746007,1.8360530427999995,0.0010317331343916846,-5.342229281000781e-4,0.00636455198184553,4.9963454704035784e-11
3.64,-0.09763987162095876,1.836103983538122,0.0010276802879711968,-4.7934687965266583e-4,0.005380247166733456,4.9963454704035784e-11
3.648,-0.09807167092818486,1.8361471634696245,0.0010240528239612008,-4.279818634294187e-4,0.004528209722432978,4.9963454704035784e-11
3.656,-0.09843612859850534,1.8361836092375956,0.0010208215559540366,-3.8033450696196207e-4,0.0037934500537231803,4.9963454704035784e-11
3.664,-0.09874236961662076,1.8362142333399252,0.0010179562995674884,-3.364950961631811e-4,0.003162238671894263,4.9963454704035784e-11
3.672,-0.09899847360547853,1.8362398437390282,0.001015426542683545,-2.964504164549065e-4,0.0026220684710462415,4.9963454704035784e-11
3.68,-0.09921156427433894,1.8362611528061137,0.001013202354675815,-2.601192107944236e-4,0.002161627009513779,4.9963454704035784e-11
3.688,-0.09938789922228404,1.836278786301157,0.0010112545826749888,-2.2734931040595938e-4,0.0017707252226447602,4.9963454704035784e-11
3.696,-0.09953294909766065,1.8362932912890813,0.001009555435043887,-1.979447321581225e-4,0.001440247081653535,4.9963454704035784e-11
3.704,-0.09965146990622413,1.8363051433705695,0.0010080785829392554,-1.7168462726007246e-4,0.0011620630873882727,4.9963454704035784e-11
3.712,-0.09974758661847366,1.8363147550426946,0.0010067995758374618,-1.4833686470735511e-4,9.289712100297773e-4,4.9963454704035784e-11
3.72,-0.09982486481502274,1.836322482863468,0.00100569594845636,-1.2766654693103976e-4,7.34623501528761e-4,4.9963454704035784e-11
3.728,-0.09988638233090041,1.836328634616144,0.001004747267252424,-1.0943004422138023e-4,5.734641249445147e-4,4.9963454704035784e-11
3.736,-0.09993481566137609,1.8363334779499512,0.0010039357536675067,-9.342217976968461e-5,4.406495021760108e-4,4.9963454704035784e-11
3.744,-0.09997238375653493,1.8363372347600158,0.001003243944760348,-7.941916590210802e-5,3.318975691769823e-4,4.9963454704035784e-11
3.752,-0.10000101084148846,1.836340097468979,0.0010026565514032438,-6.722774328758992e-5,2.4347707615027809e-4,4.9963454704035784e-11
3.76,-0.10002238649210861,1.8363422350345109,0.0010021605642706421,-5.668947280283683e-5,1.7214988330743544e-4,4.9963454704035784e-11
3.768,-0.10003780406187968,1.8363437767917137,0.0010017432311758634,-4.7579567332187115e-5,1.1521673406029088e-4,4.9963454704035784e-11
3.776,-0.1000485037800373,1.8363448467637407,0.0010013939976035895,-3.975632208588879e-5,7.02099931453648e-5,4.9963454704035784e-11
